LOCAL;DATA;HORA;Temp. Ins. (C);TEMP MAX;Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);PA INST;Pressao Max. (hPa);Pressao Min. (hPa);VEL VEN MED;Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
PALMEIRA DOS INDIOS;05/02/2024;2100;28,5;30,3;28,5;73;73;66;980,9;980,9;980,5;3,6;47;9,8;135,2;0
PALMEIRA DOS INDIOS;05/02/2024;2200;27,1;28,5;27,1;78;78;73;981,7;981,7;980,9;2,6;66;7,3;;0
PALMEIRA DOS INDIOS;05/02/2024;2300;26,3;27,1;26,3;85;85;78;982,4;982,4;981,7;3,3;79;6,6;;0
PALMEIRA DOS INDIOS;06/02/2024;0;25,7;26,3;25,7;90;90;85;982,7;982,8;982,4;3,4;125;6,6;;0
PALMEIRA DOS INDIOS;06/02/2024;100;24,9;25,7;24,9;95;95;90;983;983,1;982,7;2,2;89;5,8;;0
PALMEIRA DOS INDIOS;06/02/2024;200;24,9;24,9;24,7;96;96;95;983,2;983,3;983;2,2;134;4,5;;0
PALMEIRA DOS INDIOS;06/02/2024;300;24,6;25;24,6;98;98;96;982,9;983,2;982,9;1,1;109;4,5;;0
PALMEIRA DOS INDIOS;06/02/2024;400;24,4;24,7;24,4;99;99;98;982,6;982,9;982,6;0;141;2,7;;0
PALMEIRA DOS INDIOS;06/02/2024;500;24;24,4;23,9;;100;99;982,4;982,6;982,4;0;105;1,1;;0
PALMEIRA DOS INDIOS;06/02/2024;600;23,6;24;23,6;;;;982,4;982,4;982,2;0,4;114;2;;0
PALMEIRA DOS INDIOS;06/02/2024;700;23,4;23,7;23,4;;;;982,4;982,5;982,3;0;113;1,6;;0
PALMEIRA DOS INDIOS;06/02/2024;800;23,4;23,4;23,3;;;;982,9;982,9;982,4;0;105;1,1;;0
PALMEIRA DOS INDIOS;06/02/2024;900;23,8;23,8;23;;;;983,4;983,4;982,9;0;23;2;68,3;0
PALMEIRA DOS INDIOS;06/02/2024;1000;26,8;26,8;23,8;86;100;85;984,1;984,1;983,3;1,1;359;2,6;745;0
PALMEIRA DOS INDIOS;06/02/2024;1100;28,5;28,7;26,6;73;86;73;984,7;984,7;984,1;3,4;73;6;1704,3;0
PALMEIRA DOS INDIOS;06/02/2024;1200;29,1;30,1;27,9;69;76;68;984,8;985;984,7;2,5;59;6,8;1731,4;0
PALMEIRA DOS INDIOS;06/02/2024;1300;31;31,1;29;60;70;60;984,3;984,8;984,3;3,3;122;6,9;2683,6;0
PALMEIRA DOS INDIOS;06/02/2024;1400;32,5;33,3;30,8;56;62;53;983,7;984,3;983,7;2,2;317;6,6;2766;0
PALMEIRA DOS INDIOS;06/02/2024;1500;34,7;34,7;32,4;49;56;49;983;983,7;983;3,2;63;5,7;3045,9;0
PALMEIRA DOS INDIOS;06/02/2024;1600;33,6;34,9;33;50;52;46;982,1;983;982,1;2,5;17;6,2;1630,1;0
PALMEIRA DOS INDIOS;06/02/2024;1700;35;35,6;33,5;45;50;44;981,2;982,1;981,2;2;63;8,1;2696;0
PALMEIRA DOS INDIOS;06/02/2024;1800;33,9;35,6;33,7;48;49;44;980,7;981,2;980,7;2,5;57;5,9;960,4;0
PALMEIRA DOS INDIOS;06/02/2024;1900;33;34,1;33;55;55;48;980,6;980,7;980,6;3,2;66;6,3;609,8;0
PALMEIRA DOS INDIOS;06/02/2024;2000;31,8;33,1;31,8;59;59;55;981,2;981,2;980,6;4,5;29;8;452,2;0
PALMEIRA DOS INDIOS;06/02/2024;2100;29,4;31,8;29,4;66;66;59;982,1;982,1;981,2;3,7;54;9,1;81,1;0
PALMEIRA DOS INDIOS;06/02/2024;2200;27,9;29,4;27,9;73;73;66;982,9;982,9;982,1;2,3;66;7,8;;0
PALMEIRA DOS INDIOS;06/02/2024;2300;26,6;27,9;26,6;85;85;73;983,5;983,5;982,9;4;125;7,4;;0
PALMEIRA DOS INDIOS;07/02/2024;0;26,1;26,6;26,1;89;89;85;983,9;983,9;983,5;3,2;80;6,9;;0
PALMEIRA DOS INDIOS;07/02/2024;100;26;26,1;25,9;91;91;89;984,2;984,3;983,9;3,3;127;5,7;;0
PALMEIRA DOS INDIOS;07/02/2024;200;25,9;26,2;25,8;92;92;90;983,8;984,3;983,8;4,2;110;6,6;;0
PALMEIRA DOS INDIOS;07/02/2024;300;25,5;25,9;25,5;94;94;92;983;983,8;983;3,7;87;8,1;;0
PALMEIRA DOS INDIOS;07/02/2024;400;25,1;25,5;25,1;96;96;94;982,2;983;982,2;2,9;93;6,3;;0
PALMEIRA DOS INDIOS;07/02/2024;500;24,5;25,1;24,5;98;98;96;981,7;982,2;981,7;2,5;117;5,3;;0
PALMEIRA DOS INDIOS;07/02/2024;600;24,2;24,5;24,2;99;99;98;981,2;981,7;981,2;2,3;96;4,2;;0
PALMEIRA DOS INDIOS;07/02/2024;700;23,9;24,2;23,9;;100;99;981,4;981,4;981,2;2,1;118;3,6;;0
PALMEIRA DOS INDIOS;07/02/2024;800;23,4;23,9;23,4;;;;981,9;981,9;981,4;0;146;3,2;;0
PALMEIRA DOS INDIOS;07/02/2024;900;23,3;23,4;23;;;;982,2;982,2;981,9;1,2;64;2,2;68,7;0
PALMEIRA DOS INDIOS;07/02/2024;1000;26;26;23,3;90;100;90;982,9;982,9;982,2;3,2;123;5,2;686,8;0
PALMEIRA DOS INDIOS;07/02/2024;1100;28,2;28,2;26;78;90;78;983,1;983,1;982,9;4,5;77;7,2;1636,4;0
PALMEIRA DOS INDIOS;07/02/2024;1200;30,4;30,4;28;67;78;67;983,2;983,2;983;3,4;334;7,2;2125,6;0
PALMEIRA DOS INDIOS;07/02/2024;1300;30,9;31,4;29,7;62;69;62;982,9;983,2;982,9;3,8;107;7,9;2405,5;0
PALMEIRA DOS INDIOS;07/02/2024;1400;32,7;33,3;30,7;53;63;53;982,1;982,9;982;3,8;36;8,2;2947,9;0
PALMEIRA DOS INDIOS;07/02/2024;1500;33,1;34,4;32,7;50;54;46;981,2;982,1;981,2;3,6;81;8,6;2916,4;0
PALMEIRA DOS INDIOS;07/02/2024;1600;35,2;35,7;32,9;44;50;42;980,3;981,2;980,3;2,9;29;7,1;3518;0
PALMEIRA DOS INDIOS;07/02/2024;1700;36,3;36,3;34;42;45;42;979,7;980,3;979,7;1,8;40;6,9;2452,2;0
PALMEIRA DOS INDIOS;07/02/2024;1800;34,1;36,7;34,1;54;54;40;979,4;979,7;979,2;4,6;66;8,9;2146,2;0
PALMEIRA DOS INDIOS;07/02/2024;1900;33,8;34,7;33;57;59;53;979,4;979,4;979,3;3,9;63;8,8;1506,9;0
PALMEIRA DOS INDIOS;07/02/2024;2000;31,7;33,9;31,5;66;66;56;979,8;979,8;979,3;4;71;8;831,4;0
PALMEIRA DOS INDIOS;07/02/2024;2100;29,5;31,7;29,5;74;74;66;980,5;980,5;979,7;4,5;81;9,2;140,1;0
PALMEIRA DOS INDIOS;07/02/2024;2200;28,1;29,5;28,1;78;78;74;980,9;981;980,5;3,5;121;9;;0
PALMEIRA DOS INDIOS;07/02/2024;2300;27,1;28,1;27,1;85;85;78;981,9;981,9;980,9;4,2;82;7,8;;0
PALMEIRA DOS INDIOS;08/02/2024;0;26,5;27,1;26,4;89;89;85;982,6;982,6;981,9;4,4;83;7,9;;0
PALMEIRA DOS INDIOS;08/02/2024;100;26,1;26,5;26,1;90;90;89;983;983;982,6;4;109;8,1;;0
PALMEIRA DOS INDIOS;08/02/2024;200;25,8;26,2;25,8;90;90;89;982,6;983;982,6;3,5;81;7,4;;0
PALMEIRA DOS INDIOS;08/02/2024;300;25,7;25,8;25,6;88;90;88;982,2;982,7;982,1;4,1;90;6,8;;0
PALMEIRA DOS INDIOS;08/02/2024;400;25,4;25,8;25,4;90;90;88;981,4;982,2;981,4;3,8;100;6,8;;0
PALMEIRA DOS INDIOS;08/02/2024;500;24,9;25,4;24,9;93;93;90;980,8;981,4;980,8;4;88;7;;0
PALMEIRA DOS INDIOS;08/02/2024;600;24,4;24,9;24,4;94;94;92;980,4;980,8;980,4;3,3;109;6,3;;0
PALMEIRA DOS INDIOS;08/02/2024;700;24,2;24,4;24,1;94;95;94;980,8;980,9;980,4;2,7;93;4,7;;0
PALMEIRA DOS INDIOS;08/02/2024;800;24,4;24,5;24,2;92;94;91;980,9;980,9;980,8;2,6;66;5,1;;0
PALMEIRA DOS INDIOS;08/02/2024;900;24,3;24,4;24,1;92;93;91;981,4;981,4;980,9;2,2;86;5;35,4;0
PALMEIRA DOS INDIOS;08/02/2024;1000;26,4;26,6;24,3;82;92;82;982;982;981,4;3,9;58;7,3;705,4;0
PALMEIRA DOS INDIOS;08/02/2024;1100;28,2;28,4;26,4;74;83;73;982,4;982,5;982;4,9;61;8,4;1466,4;0
PALMEIRA DOS INDIOS;08/02/2024;1200;30,2;30,3;28,2;68;74;67;982,7;982,8;982,4;4,2;70;8,8;2273;0
PALMEIRA DOS INDIOS;08/02/2024;1300;31,8;31,9;29,6;58;69;58;982,2;982,7;982,2;4,8;75;8,5;2882,1;0
PALMEIRA DOS INDIOS;08/02/2024;1400;33;33,8;31,3;51;59;50;981,6;982,2;981,6;4,4;91;8,4;3197,3;0
PALMEIRA DOS INDIOS;08/02/2024;1500;35;35,4;32,8;46;53;46;980,6;981,6;980,6;2,3;51;8,8;3688,6;0
PALMEIRA DOS INDIOS;08/02/2024;1600;34,7;35,3;33,9;43;48;43;979,7;980,6;979,7;3,5;25;8,3;2458,2;0
PALMEIRA DOS INDIOS;08/02/2024;1700;36,8;36,8;34,2;39;43;39;979;979,7;979;2,5;15;8,9;2489,5;0
PALMEIRA DOS INDIOS;08/02/2024;1800;35,3;36,8;34,5;42;43;38;978,1;979;978,1;3,2;285;8,6;2048,9;0
PALMEIRA DOS INDIOS;08/02/2024;1900;33;36,1;33;58;58;41;978,3;978,3;978;4,1;66;8,6;1289,9;0
PALMEIRA DOS INDIOS;08/02/2024;2000;31,5;33,1;31,5;59;63;55;978,8;978,8;978,3;5,3;79;9,8;646,1;0
PALMEIRA DOS INDIOS;08/02/2024;2100;29,6;31,6;29,6;72;72;59;979,4;979,4;978,9;4;79;9,8;119;0
PALMEIRA DOS INDIOS;08/02/2024;2200;28,2;29,6;28,2;80;80;72;980,1;980,2;979,4;4,2;90;9,3;;0
PALMEIRA DOS INDIOS;08/02/2024;2300;27,2;28,2;27,2;86;86;80;981,1;981,1;980,1;4,6;70;10;;0
PALMEIRA DOS INDIOS;09/02/2024;0;26,7;27,2;26,7;89;90;86;982,2;982,2;981,1;5,2;107;8,7;;0
PALMEIRA DOS INDIOS;09/02/2024;100;26,1;26,8;26,1;92;92;89;982,5;982,5;982,2;4,2;124;10,3;;0
PALMEIRA DOS INDIOS;09/02/2024;200;25,5;26,1;25,5;94;94;92;982,7;982,9;982,6;2,7;123;7;;0
PALMEIRA DOS INDIOS;09/02/2024;300;25;25,5;25;94;94;92;982;982,7;982;3;134;6,6;;0
PALMEIRA DOS INDIOS;09/02/2024;400;24,8;25;24,7;94;95;94;981,5;982;981,5;3;151;5;;0
PALMEIRA DOS INDIOS;09/02/2024;500;24,4;24,8;24,4;97;97;94;981;981,5;981;2,6;160;5,1;;0
PALMEIRA DOS INDIOS;09/02/2024;600;24,5;24,6;24,3;98;98;97;980,9;981,1;980,8;3,9;6;6,1;;0
PALMEIRA DOS INDIOS;09/02/2024;700;24,5;24,5;24,4;96;98;96;980,8;980,9;980,8;3,3;90;6,1;;0
PALMEIRA DOS INDIOS;09/02/2024;800;24,1;24,6;24,1;98;98;96;981,2;981,3;980,8;2,4;29;5,7;;0
PALMEIRA DOS INDIOS;09/02/2024;900;24,5;24,5;23,9;96;99;96;981,8;981,8;981,2;2,5;31;4,1;67,5;0
PALMEIRA DOS INDIOS;09/02/2024;1000;26,8;26,9;24,5;86;96;86;982,5;982,5;981,8;2,5;126;4,5;686,4;0
PALMEIRA DOS INDIOS;09/02/2024;1100;28,5;28,5;26,6;78;86;78;982,9;982,9;982,5;3,7;91;7,5;1673,1;0
PALMEIRA DOS INDIOS;09/02/2024;1200;29,5;29,5;28,5;69;78;69;982,9;983;982,8;4,6;19;8,6;1572,7;0
PALMEIRA DOS INDIOS;09/02/2024;1300;32,2;32,4;29,2;58;70;58;982,8;983;982,7;4,5;69;8,6;2623,8;0
PALMEIRA DOS INDIOS;09/02/2024;1400;32,8;33,8;31,2;55;61;52;982,3;982,9;982,3;4,3;69;8;2450,4;0
PALMEIRA DOS INDIOS;09/02/2024;1500;34,5;34,8;32,6;47;56;46;981,1;982,3;981,1;4,3;85;8,8;3164,6;0
PALMEIRA DOS INDIOS;09/02/2024;1600;35,7;35,7;33,4;40;50;40;980,1;981,1;980,1;4,7;323;10;2977,6;0
PALMEIRA DOS INDIOS;09/02/2024;1700;36,3;36,4;34,8;42;44;38;979,2;980,2;979,2;3,4;63;9,2;3194,4;0
PALMEIRA DOS INDIOS;09/02/2024;1800;35;37;34,5;49;49;41;978,7;979,2;978,7;5,8;64;10,5;2242,9;0
PALMEIRA DOS INDIOS;09/02/2024;1900;32,6;35,2;32,6;59;59;49;978,5;978,7;978,4;6,5;81;12,7;1547,3;0
PALMEIRA DOS INDIOS;09/02/2024;2000;31;32,7;31;68;68;54;979,6;979,6;978,5;6,6;118;12,7;523,9;0
PALMEIRA DOS INDIOS;09/02/2024;2100;29,3;31;29,3;75;75;56;980,5;980,5;979,3;5,8;81;10,8;58,6;0
PALMEIRA DOS INDIOS;09/02/2024;2200;27,9;29,3;27,9;81;81;75;981,4;981,4;980,5;6,1;125;11,1;;0
PALMEIRA DOS INDIOS;09/02/2024;2300;27,2;27,9;27,2;84;84;81;982,5;982,5;981,4;4;137;11,3;;0
PALMEIRA DOS INDIOS;10/02/2024;0;26,7;27,2;26,7;88;88;84;982,9;982,9;982,5;3,8;137;7,9;;0
PALMEIRA DOS INDIOS;10/02/2024;100;26,5;26,7;26,5;89;90;88;983,2;983,4;982,9;3,9;135;7,6;;0
PALMEIRA DOS INDIOS;10/02/2024;200;26,3;26,5;26,3;87;90;87;982,8;983,2;982,8;5,2;119;8,9;;0
PALMEIRA DOS INDIOS;10/02/2024;300;25,9;26,3;25,9;90;90;87;982,3;982,8;982,3;4;101;8,9;;0
PALMEIRA DOS INDIOS;10/02/2024;400;25,6;25,9;25,6;91;92;90;981,8;982,3;981,7;3,3;141;8;;0
PALMEIRA DOS INDIOS;10/02/2024;500;25,5;25,6;25,5;91;91;91;981,5;981,8;981,5;2,8;83;5,9;;0
PALMEIRA DOS INDIOS;10/02/2024;600;25,3;25,5;25,2;92;92;91;981,9;981,9;981,5;1,3;65;4,7;;0
PALMEIRA DOS INDIOS;10/02/2024;700;25;25,3;25;94;94;92;981,9;981,9;981,7;1,1;157;3,7;;0
PALMEIRA DOS INDIOS;10/02/2024;800;25,2;25,2;25;94;94;94;982,1;982,1;981,8;1,8;174;4;;0
PALMEIRA DOS INDIOS;10/02/2024;900;25,3;25,3;25,2;94;94;94;982,3;982,3;982,1;2,6;84;5,6;37;0
PALMEIRA DOS INDIOS;10/02/2024;1000;26;26;25,3;91;94;91;983,4;983,4;982,3;2,6;101;6,1;284,9;0
PALMEIRA DOS INDIOS;10/02/2024;1100;28,2;29;26;73;91;73;983,9;983,9;983,4;5,3;67;10,3;1558,9;0
PALMEIRA DOS INDIOS;10/02/2024;1200;29,5;31;28,2;65;74;63;984,2;984,3;983,8;5;109;9,2;2046,7;0
PALMEIRA DOS INDIOS;10/02/2024;1300;31,1;31,8;29,4;62;65;59;983,9;984,2;983,9;4,7;120;9,2;2637,5;0
PALMEIRA DOS INDIOS;10/02/2024;1400;32,6;33,4;30,6;55;63;53;983,4;983,9;983,4;4,7;60;9,2;2871,5;0
PALMEIRA DOS INDIOS;10/02/2024;1500;32,6;32,8;31,9;49;56;49;982,7;983,4;982,7;4,7;62;9,2;2062,3;0
PALMEIRA DOS INDIOS;10/02/2024;1600;33,9;34,7;32,5;45;49;43;981,9;982,7;981,9;4,2;47;9,6;2844,6;0
PALMEIRA DOS INDIOS;10/02/2024;1700;33;34,4;32,5;54;55;45;981,2;981,9;981,2;4,7;62;10,9;1931,8;0
PALMEIRA DOS INDIOS;10/02/2024;1800;32,2;33,9;32,2;54;56;51;980,9;981,2;980,9;4;63;10,6;1491;0
PALMEIRA DOS INDIOS;10/02/2024;1900;31,8;32,3;31,4;52;58;51;981;981;980,8;5,6;75;11,2;1034,6;0
PALMEIRA DOS INDIOS;10/02/2024;2000;30,3;31,9;30,3;56;56;51;981,5;981,6;980,9;5,1;79;10,5;645,6;0
PALMEIRA DOS INDIOS;10/02/2024;2100;28,9;30,3;28,9;70;70;56;982,3;982,3;981,5;3,9;66;9,7;107,9;0
PALMEIRA DOS INDIOS;10/02/2024;2200;25,9;28,9;25,9;87;87;70;983,3;983,3;982,3;4,1;108;11,1;;0
PALMEIRA DOS INDIOS;10/02/2024;2300;25,6;26,2;25,6;86;87;85;983,7;983,8;983,2;2,2;82;8,1;;0
PALMEIRA DOS INDIOS;11/02/2024;0;26,1;26,1;25,6;83;86;82;984,4;984,4;983,7;2,8;80;5,8;;0
PALMEIRA DOS INDIOS;11/02/2024;100;25,6;26,2;25,6;88;88;83;984,9;984,9;984,4;3,1;73;6,2;;0
PALMEIRA DOS INDIOS;11/02/2024;200;24,7;25,7;24,7;97;97;88;984,7;985;984,7;1,7;65;4,5;;0
PALMEIRA DOS INDIOS;11/02/2024;300;24,5;24,8;24,5;98;98;96;984,1;984,7;984,1;1,2;147;3,6;;0
PALMEIRA DOS INDIOS;11/02/2024;400;24,3;24,5;24,3;100;100;98;983,4;984,2;983,4;0,5;28;2,3;;0
PALMEIRA DOS INDIOS;11/02/2024;500;24,6;24,6;24,2;100;;;982,9;983,4;982,9;0;39;1,4;;0
PALMEIRA DOS INDIOS;11/02/2024;600;24,3;24,6;24,3;;;;982,6;982,9;982,4;0,2;343;1,6;;0
PALMEIRA DOS INDIOS;11/02/2024;700;;;;;;;;;;;;;;
PALMEIRA DOS INDIOS;11/02/2024;800;;;;;;;;;;;;;;
PALMEIRA DOS INDIOS;11/02/2024;900;21,8;22,5;21,4;;;;983,2;984,1;983,2;3,1;349;7,5;8,4;0,4
PALMEIRA DOS INDIOS;11/02/2024;1000;22,7;22,7;21,8;;;;983,6;983,6;982,9;2,8;302;6,4;138,5;0,4
PALMEIRA DOS INDIOS;11/02/2024;1100;24,2;24,2;22,6;95;100;95;984,6;984,6;983,6;1,7;338;5,5;460,1;0,6
PALMEIRA DOS INDIOS;11/02/2024;1200;26,4;26,4;24,1;88;95;87;984,6;985;984,6;2,1;4;4,2;1222,4;0,6
PALMEIRA DOS INDIOS;11/02/2024;1300;28;28,2;26,3;81;88;79;984,3;984,6;984,3;2,9;34;4,7;1860,7;0,4
PALMEIRA DOS INDIOS;11/02/2024;1400;29,9;30,1;27,4;72;83;71;983,8;984,3;983,8;3,2;124;5,7;1857;0,2
PALMEIRA DOS INDIOS;11/02/2024;1500;29,3;32,1;29,2;78;79;67;983,1;983,8;983,1;3,9;358;7,5;2354,3;0,2
PALMEIRA DOS INDIOS;11/02/2024;1600;25,4;29,8;24,5;;;;983;983,6;983;1,8;112;12;483,1;0
PALMEIRA DOS INDIOS;11/02/2024;1700;25,7;25,8;25,1;;;;982,3;983,3;982,3;1;73;2,9;276,9;0,2
PALMEIRA DOS INDIOS;11/02/2024;1800;27,4;27,4;25,6;87;100;87;981,9;982,5;981,9;1,7;62;6,6;627,6;0,2
PALMEIRA DOS INDIOS;11/02/2024;1900;27,9;28,4;27,4;81;87;78;982;982;981,7;3,4;61;7,1;819,5;0,2
PALMEIRA DOS INDIOS;11/02/2024;2000;27,3;27,9;27,3;83;84;81;982;982,2;981,9;3;46;6,4;370,3;0,2
PALMEIRA DOS INDIOS;11/02/2024;2100;26,4;27,4;26,4;90;90;83;982,7;982,7;982;1,9;340;6,2;91,8;0,4
PALMEIRA DOS INDIOS;11/02/2024;2200;25,8;26,4;25,7;95;95;90;983;983;982,7;0,9;97;4,2;;0,2
PALMEIRA DOS INDIOS;11/02/2024;2300;25,4;25,8;25,3;96;96;95;983,9;983,9;983;1,9;99;4,5;;0
PALMEIRA DOS INDIOS;12/02/2024;0;24,2;25,5;24,2;;;;984,4;984,4;983,8;1,3;133;5,8;;0,2
PALMEIRA DOS INDIOS;12/02/2024;100;24,2;24,5;24,2;;;;984,5;984,6;984,4;1,1;119;2,6;;0,2
PALMEIRA DOS INDIOS;12/02/2024;200;24,7;24,9;24,1;94;100;93;984,3;984,5;984,3;1,6;79;3,3;;0,2
PALMEIRA DOS INDIOS;12/02/2024;300;24,5;24,7;24,4;97;97;94;983,8;984,3;983,8;1,2;340;2,8;;0
PALMEIRA DOS INDIOS;12/02/2024;400;24,2;24,5;24,1;;100;97;983,3;983,8;983,3;0,5;360;2,2;;0,2
PALMEIRA DOS INDIOS;12/02/2024;500;24;24,3;24;;;;982,7;983,3;982,7;0;84;1,9;;0
PALMEIRA DOS INDIOS;12/02/2024;600;23,5;24;23,5;;;;982,7;982,8;982,5;0;84;1,7;;0,2
PALMEIRA DOS INDIOS;12/02/2024;700;23,3;23,5;23,3;;;;982,3;982,7;982,2;0;84;0;;0
PALMEIRA DOS INDIOS;12/02/2024;800;23,4;23,5;23,2;;;;982,6;982,6;982,2;0,5;84;1,6;;0,2
PALMEIRA DOS INDIOS;12/02/2024;900;23,6;23,7;23,4;;;;982,9;983;982,6;0,7;102;3,6;25;0
PALMEIRA DOS INDIOS;12/02/2024;1000;24,3;24,4;23,7;;;;983,4;983,4;982,8;2,2;168;3,5;456,4;0,2
PALMEIRA DOS INDIOS;12/02/2024;1100;26,4;26,4;24,3;94;;;983,8;983,8;983,4;3,7;117;6,8;956;0
PALMEIRA DOS INDIOS;12/02/2024;1200;28,2;28,6;26,3;78;94;78;983,9;984;983,8;4;71;9;2216,6;0,2
PALMEIRA DOS INDIOS;12/02/2024;1300;29,4;29,4;27,9;74;81;74;983,4;983,9;983,4;4,1;50;8,7;1936,6;0
PALMEIRA DOS INDIOS;12/02/2024;1400;29,7;30,5;28,8;72;77;70;983,3;983,6;983,3;4,8;36;8,7;2554;0
PALMEIRA DOS INDIOS;12/02/2024;1500;30,3;30,9;29,2;70;77;66;982,9;983,3;982,9;4,5;24;8,7;2406,5;0,2
PALMEIRA DOS INDIOS;12/02/2024;1600;30;31,4;29,5;77;78;66;982,3;982,9;982,3;5,2;70;9,4;2242,5;0
PALMEIRA DOS INDIOS;12/02/2024;1700;29,8;30,2;28,8;71;79;71;981,7;982,3;981,7;4,1;69;9,8;1627,8;0,2
PALMEIRA DOS INDIOS;12/02/2024;1800;28,3;31,1;28,3;77;77;67;981,9;982,1;981,5;3,9;6;9,6;1233,3;0
PALMEIRA DOS INDIOS;12/02/2024;1900;25,1;28,3;25;98;98;69;982,2;982,3;981,9;2,3;59;8,6;270,3;0
PALMEIRA DOS INDIOS;12/02/2024;2000;23,9;25,5;23,9;;100;95;982,5;982,6;982,1;2,2;94;6;179,3;0,2
PALMEIRA DOS INDIOS;12/02/2024;2100;23,9;24;23,4;;;;982,9;982,9;982,5;0,9;47;4,1;27,9;0
PALMEIRA DOS INDIOS;12/02/2024;2200;24;24,2;23,9;;;;983;983;982,8;0,7;130;2,9;;0
PALMEIRA DOS INDIOS;12/02/2024;2300;24,4;24,4;24;;;;983,7;983,7;983;0,7;24;1,9;;0,2
PALMEIRA DOS INDIOS;13/02/2024;0;24,7;24,7;24,4;;;;984,2;984,2;983,7;0,8;143;2;;0
PALMEIRA DOS INDIOS;13/02/2024;100;24,7;24,8;24,6;;;;984;984,3;984;0,9;136;2,1;;0
PALMEIRA DOS INDIOS;13/02/2024;200;24,7;24,7;24,6;;;;983,8;984;983,7;0,3;119;2,1;;0
PALMEIRA DOS INDIOS;13/02/2024;300;24,7;24,8;24,6;;;;983,3;983,8;983,3;0,6;129;2;;0
PALMEIRA DOS INDIOS;13/02/2024;400;24,5;24,8;24,5;;;;982,5;983,3;982,5;1;274;3,3;;0
PALMEIRA DOS INDIOS;13/02/2024;500;24,4;24,5;24,3;;;;982;982,5;982;0,6;226;2,4;;0,2
PALMEIRA DOS INDIOS;13/02/2024;600;24,4;24,4;24,2;;;;981,5;982;981,5;0;203;1,7;;0
PALMEIRA DOS INDIOS;13/02/2024;700;24,5;24,5;24,3;;;;981,5;981,5;981,3;0;276;1,7;;0
PALMEIRA DOS INDIOS;13/02/2024;800;24,6;24,7;24,4;;;;982;982;981,5;0,2;279;1,4;;0
PALMEIRA DOS INDIOS;13/02/2024;900;24,4;24,6;24,3;;;;982,1;982,3;982;1,2;284;2,5;35,4;0
PALMEIRA DOS INDIOS;13/02/2024;1000;25,5;25,5;24,4;;;;982,9;982,9;982,1;1,9;55;3,6;349,3;0
PALMEIRA DOS INDIOS;13/02/2024;1100;27,3;27,4;25,5;87;100;87;983,1;983,2;982,9;2,7;134;5,5;1146,8;0
PALMEIRA DOS INDIOS;13/02/2024;1200;24,9;27,4;24,2;;;;983,8;983,8;983,1;1,6;23;11,2;923,3;0,2
PALMEIRA DOS INDIOS;13/02/2024;1300;29,6;29,6;24,9;76;100;75;983,4;983,8;983,4;3,3;53;6,6;2776,7;0
PALMEIRA DOS INDIOS;13/02/2024;1400;30,8;30,8;28,4;69;80;69;983,2;983,6;983,1;2,8;205;7;2801;0
PALMEIRA DOS INDIOS;13/02/2024;1500;31,3;31,9;30,2;66;73;65;982,7;983,2;982,7;4,8;67;8,7;2917,9;0
PALMEIRA DOS INDIOS;13/02/2024;1600;31,9;32,3;30,8;63;68;59;981,8;982,8;981,8;3,3;53;8,3;2918,2;0
PALMEIRA DOS INDIOS;13/02/2024;1700;32,6;33;31,5;58;63;56;981,2;981,8;981,1;2,8;86;6,9;2002,1;0
PALMEIRA DOS INDIOS;13/02/2024;1800;32,5;33,3;31,9;59;59;55;980,8;981,2;980,7;3,9;68;8,4;1715,9;0,2
PALMEIRA DOS INDIOS;13/02/2024;1900;31,1;32,6;31,1;62;62;58;980,5;980,8;980,5;4,1;76;8,5;1236,5;0
PALMEIRA DOS INDIOS;13/02/2024;2000;30,4;31,7;30,4;66;66;61;981,2;981,2;980,5;4,1;45;7,9;978,4;0
PALMEIRA DOS INDIOS;13/02/2024;2100;28,3;30,4;28,3;75;75;66;981,8;981,8;981,2;2,7;65;8,3;115,7;0
PALMEIRA DOS INDIOS;13/02/2024;2200;27,1;28,3;27,1;80;80;75;982,8;982,8;981,8;2,7;80;6,2;;0
PALMEIRA DOS INDIOS;13/02/2024;2300;26;27,1;26;89;89;80;983,8;983,8;982,8;2;123;5,3;;0,2
PALMEIRA DOS INDIOS;14/02/2024;0;25,2;26;25,2;95;95;89;984,5;984,5;983,8;0,4;83;3,8;;0
PALMEIRA DOS INDIOS;14/02/2024;100;25;25,2;25;98;98;95;984,9;984,9;984,5;0;77;1,4;;0
PALMEIRA DOS INDIOS;14/02/2024;200;25;25,1;25;98;98;98;984,5;984,9;984,4;0,2;84;0,9;;0
PALMEIRA DOS INDIOS;14/02/2024;300;25;25,1;25;100;100;98;983,8;984,5;983,8;0,7;52;1,7;;0
PALMEIRA DOS INDIOS;14/02/2024;400;24,5;25;24,5;;;;982,8;983,8;982,8;0,5;56;2,6;;0
PALMEIRA DOS INDIOS;14/02/2024;500;24,7;24,7;24,5;;;;982,6;982,8;982,5;0,8;45;1,5;;0
PALMEIRA DOS INDIOS;14/02/2024;600;24,7;24,8;24,6;;;;982,5;982,6;982,4;0,7;23;1,6;;0,2
PALMEIRA DOS INDIOS;14/02/2024;700;24,6;24,7;24,5;;;;982,9;982,9;982,5;0;23;1,7;;0
